net_name,driver_pin,sink_pins,fanout
n_28691,g181787/Y,"['g212233/A2', 'g176943/A2']",2
n_28692,g181788/Y,['g486/B'],1
n_28696,g181792/Y,"['g76/A2', 'g154739/A']",2
n_28745,g181843/Y,['g181839/B2'],1
n_28746,g181839/Y,['g181838/A'],1
n_28747,g181838/Y,"['g181393/B2', 'g154096__198353/A1', 'g153863__2802/A1', 'g153778__178439/A2']",4
n_28774,g181864/Y,"['g200646/B', 'g197827/B', 'g169996/B1']",3
n_28808,g181895/Y,['g181894/A2'],1
n_28810,g181896/Y,['g181894/B2'],1
n_28811,g181894/Y,['g157071/A'],1
n_28814,,['g170215/B'],1
n_28848,,"['g187484/A2', 'g181939/A', 'g181937/B', 'fopt181935/A']",4
n_28849,g181937/Y,['u14_u8_en_out_l_reg/D'],1
n_28850,fopt181935/Y,['u14_u8_en_out_l2_reg/D'],1
n_28852,g181939/Y,['g173003/A'],1
n_28879,g181966/Y,['g181964/C'],1
n_28880,g181964/Y,['g154125/A1'],1
n_28881,g181968/Y,"['u16_u2_dma_req_r1_reg/D', 'g183968/A']",2
n_28884,g181970/Y,"['g181972/B', 'g169475/B', 'g154792/A']",3
n_28885,g181972/Y,['g188073/B'],1
n_28893,g181979/Y,['g157015/A'],1
n_28895,g181983/Y,"['g184495/A2', 'g180065/B2', 'g179852/B1', 'g166624/B1', 'g166618/B1', 'g166617/B1', 'g166616/B1', 'g166615/B1', 'g166609/B2', 'g166190/A']",10
n_289,g159455/Y,"['g163649/B', 'g159454/A']",2
n_28901,g181981/Y,['g171435/A'],1
n_28913,fopt181996/Y,"['fanout469/A', 'fanout468/A']",2
n_28926,fopt3/Y,[],0
n_28948,g182015/Y,"['g182016/B', 'g153629__182014/A1']",2
n_28950,g182016/Y,['g153629__182014/B'],1
n_28951,g153629__182014/Y,['u11_wp_reg\\[1\\]/D'],1
n_28952,g182013/Y,"['g154065__9315_dup174764/A', 'g154065__175620/A', 'g154063__9945_dup174766/A', 'g154063__174765/A', 'fopt192214/A']",5
n_28953,g182018/Y,"['fanout335/A', 'g153345__175619/A1', 'g153301__6417/A2']",3
n_28954,g182019/Y,"['g182020/B1', 'g177057/A', 'g159146/A', 'g154316__3680/D']",4
n_28955,g182020/Y,"['g166544/B', 'g158944/A', 'g157856/B']",3
n_290,g159454/Y,['g184874/B1'],1
n_29003,,"['g154065__9315_dup174764/B', 'g154065__175620/B']",2
n_29004,g182066/Y,[],0
n_29005,g182067/Y,"['g182070/B', 'g182018/A', 'g182013/A', 'g177058/A']",4
n_29006,,"['g263/A1', 'g172560/A1', 'g170135/A1', 'g170131/A1', 'g153436__3680/A2', 'g153435__6783/A2', 'g153434__5526/A2', 'g153433__8428/A2', 'g153432__7482/A2', 'g153430__1666/A2', 'g153429__7410/A2', 'g153428__2346/A2', 'g153425__6161/A1', 'g153424__4733/A1', 'g153398__1617/A1', 'g153394__7098/A2', 'g153392__5122/A2', 'g153391__1705/A1', 'g153390__2802/A1', 'g153389__1617/A2', 'g153388__3680/A2', 'g153325__1881/A1', 'g153324__6131/A2', 'g153323__7098/A2', 'g153322__8246/A2', 'g153321__5122/A2', 'g153320__1705/A2', 'g153319__2802/A2', 'g153318__1617/A2', 'g153317__3680/A2', 'g153316__6783/A2', 'g153315__5526/A2', 'g153314__8428/A1']",33
n_29007,g182070/Y,"['g182073/A', 'g182069/A']",2
n_29008,g182069/Y,"['g182085/A1', 'g153807__182076/A2', 'g153805__182079/A2', 'g153804__182077/A2', 'g153803__182081/A2', 'g153802__182074/A2', 'g153801__182083/A2', 'g153799__182068/A1', 'g153798__182071/A2', 'g153797__182082/A2', 'g153795__182086/A2', 'g153793__182084/A2', 'g153792__182075/A2', 'g153791__182078/A2', 'g153788__182080/A2']",15
n_29009,g153799__182068/Y,['u11_mem_reg\\[0\\]\\[10\\]/D'],1
n_29010,g153798__182071/Y,['u11_mem_reg\\[0\\]\\[9\\]/D'],1
n_29011,g182073/Y,"['fanout451/A', 'g153951__182100/A2']",2
n_29012,g153790__182072/Y,['u11_mem_reg\\[0\\]\\[1\\]/D'],1
n_29013,g153802__182074/Y,['u11_mem_reg\\[0\\]\\[13\\]/D'],1
n_29014,g153792__182075/Y,['u11_mem_reg\\[0\\]\\[3\\]/D'],1
n_29015,g153807__182076/Y,['u11_mem_reg\\[0\\]\\[18\\]/D'],1
n_29016,g153804__182077/Y,['u11_mem_reg\\[0\\]\\[15\\]/D'],1
n_29017,g153791__182078/Y,['u11_mem_reg\\[0\\]\\[2\\]/D'],1
n_29018,g153805__182079/Y,['u11_mem_reg\\[0\\]\\[16\\]/D'],1
n_29019,g153788__182080/Y,['u11_mem_reg\\[0\\]\\[0\\]/D'],1
n_29020,g153803__182081/Y,['u11_mem_reg\\[0\\]\\[14\\]/D'],1
n_29021,g153797__182082/Y,['u11_mem_reg\\[0\\]\\[8\\]/D'],1
n_29022,g153801__182083/Y,['u11_mem_reg\\[0\\]\\[12\\]/D'],1
n_29023,g153793__182084/Y,['u11_mem_reg\\[0\\]\\[4\\]/D'],1
n_29024,g182085/Y,['u11_mem_reg\\[0\\]\\[7\\]/D'],1
n_29025,g153795__182086/Y,['u11_mem_reg\\[0\\]\\[6\\]/D'],1
n_29026,g153950__182087/Y,['u11_mem_reg\\[0\\]\\[29\\]/D'],1
n_29027,g153944__182088/Y,['u11_mem_reg\\[0\\]\\[23\\]/D'],1
n_29028,g153808__182089/Y,['u11_mem_reg\\[0\\]\\[19\\]/D'],1
n_29029,g153947__182090/Y,['u11_mem_reg\\[0\\]\\[26\\]/D'],1
n_29030,g153941__182091/Y,['u11_mem_reg\\[0\\]\\[20\\]/D'],1
n_29031,g153949__182092/Y,['u11_mem_reg\\[0\\]\\[28\\]/D'],1
n_29032,g153946__182093/Y,['u11_mem_reg\\[0\\]\\[25\\]/D'],1
n_29033,g153794__182094/Y,['u11_mem_reg\\[0\\]\\[5\\]/D'],1
n_29034,g153952__182095/Y,['u11_mem_reg\\[0\\]\\[31\\]/D'],1
n_29035,g153945__182096/Y,['u11_mem_reg\\[0\\]\\[24\\]/D'],1
n_29036,g153806__182097/Y,['u11_mem_reg\\[0\\]\\[17\\]/D'],1
n_29037,g153942__182098/Y,['u11_mem_reg\\[0\\]\\[21\\]/D'],1
n_29038,g153943__182099/Y,['u11_mem_reg\\[0\\]\\[22\\]/D'],1
n_29039,g153951__182100/Y,['u11_mem_reg\\[0\\]\\[30\\]/D'],1
n_29040,g153948__182101/Y,['u11_mem_reg\\[0\\]\\[27\\]/D'],1
n_29041,g182102/Y,['u11_mem_reg\\[0\\]\\[11\\]/D'],1
n_29073,g182134/Y,"['g182133/A', 'g155546_dup188259/A']",2
n_29074,g182133/Y,"['g182138/A', 'g154424__182157/A1', 'g154423__182155/A1', 'g154422__182165/A1', 'g154421__186716/A1', 'g154420__182137/A1', 'g154419__186712/A1', 'g154418__182147/A1', 'g154369__188260/A1', 'g154315__182159/A1', 'g154310__182141/A1', 'g154309__182163/A1', 'g154308__182153/A1', 'g154307__182161/A1', 'g154306__182151/A1', 'g154305__182132/A1']",16
n_29076,g182135/Y,['g154305__182132/B'],1
n_29077,g154305__182132/Y,['u11_din_tmp1_reg\\[15\\]/D'],1
n_29078,g182138/Y,['g154420__182137/B'],1
n_29079,g154420__182137/Y,['u11_din_tmp1_reg\\[2\\]/D'],1
n_29080,g182140/Y,['g154313__182139/B'],1
n_29081,g154313__182139/Y,['u11_din_tmp1_reg\\[9\\]/D'],1
n_29082,g182142/Y,['g154310__182141/B'],1
n_29083,g154310__182141/Y,['u11_din_tmp1_reg\\[10\\]/D'],1
n_29088,g182148/Y,['g154418__182147/B'],1
n_29089,g154418__182147/Y,['u11_din_tmp1_reg\\[0\\]/D'],1
n_29092,g182152/Y,['g154306__182151/B'],1
n_29093,g154306__182151/Y,['u11_din_tmp1_reg\\[14\\]/D'],1
n_29094,g182154/Y,['g154308__182153/B'],1
n_29095,g154308__182153/Y,['u11_din_tmp1_reg\\[12\\]/D'],1
n_29096,g182156/Y,['g154423__182155/B'],1
n_29097,g154423__182155/Y,['u11_din_tmp1_reg\\[5\\]/D'],1
n_29098,g182158/Y,['g154424__182157/B'],1
n_29099,g154424__182157/Y,['u11_din_tmp1_reg\\[6\\]/D'],1
n_291,,"['g436/A2', 'g184888/B1']",2
n_29100,g182160/Y,['g154315__182159/B'],1
n_29101,g154315__182159/Y,['u11_din_tmp1_reg\\[8\\]/D'],1
n_29102,g182162/Y,['g154307__182161/B'],1
n_29103,g154307__182161/Y,['u11_din_tmp1_reg\\[13\\]/D'],1
n_29104,g182164/Y,['g154309__182163/B'],1
n_29105,g154309__182163/Y,['u11_din_tmp1_reg\\[11\\]/D'],1
n_29106,g182166/Y,['g154422__182165/B'],1
n_29107,g154422__182165/Y,['u11_din_tmp1_reg\\[4\\]/D'],1
n_293,g159529/Y,"['g166615/A2', 'g159528/A']",2
n_2931,g156129/Y,['u12_wb_data_o_reg\\[20\\]/D'],1
n_29310,g182367/Y,"['g182370/B', 'g155025/A', 'g154244/B']",3
n_29312,g182370/Y,"['u3_rp_reg\\[0\\]/D', 'g182371/A', 'g153972__182369/B2']",3
n_29313,g153972__182369/Y,['u3_rp_reg\\[2\\]/D'],1
n_29314,g182371/Y,['g175819/A2'],1
n_2932,g156128/Y,['u12_wb_data_o_reg\\[21\\]/D'],1
n_2933,g156127/Y,['u12_wb_data_o_reg\\[22\\]/D'],1
n_2934,g156125/Y,['u12_wb_data_o_reg\\[25\\]/D'],1
n_2935,g156124/Y,['u12_wb_data_o_reg\\[26\\]/D'],1
n_29352,fopt182409/Y,"['g223943/B', 'g187310/B', 'g156770_dup214508/B']",3
n_29355,g182412/Y,['u6_mem_reg\\[3\\]\\[21\\]/D'],1
n_29356,g182413/Y,['u6_mem_reg\\[3\\]\\[22\\]/D'],1
n_29358,g182414/Y,['u6_mem_reg\\[3\\]\\[23\\]/D'],1
n_29361,g182417/Y,['g206150/B'],1
n_29362,g182419/Y,"['g182422/A', 'g182421/C']",2
n_29364,g182420/Y,"['g193853/A3', 'g158960/A', 'g158065/B2']",3
n_29365,g182421/Y,['g155575/B'],1
n_29366,g182422/Y,['g172262/A'],1
n_294,g159528/Y,['g166570/B1'],1
n_2940,g155585/Y,['u1_slt6_reg\\[3\\]/D'],1
n_2941,g157158/Y,['u1_slt4_reg\\[3\\]/D'],1
n_2947,g156687/Y,['g153627__169861/C'],1
n_2948,g156722/Y,['u1_slt3_reg\\[3\\]/D'],1
n_29495,g182485/Y,"['g202328/A2', 'g1360/B']",2
n_295,g159472/Y,"['g182134/A', 'g181939/B', 'g169471/A']",3
n_2950,g156636/Y,"['g173315/B', 'g156635/A']",2
n_2951,g156632/Y,"['g156631/A', 'g156167/B']",2
n_2952,g156643/Y,[],0
n_29527,g182517/Y,['g154404__182514/B'],1
n_29528,g154404__182514/Y,['u9_din_tmp1_reg\\[2\\]/D'],1
n_29529,g182520/Y,['g154405__182519/B'],1
n_2953,,[],0
n_29530,g154405__182519/Y,['u9_din_tmp1_reg\\[3\\]/D'],1
n_29531,g182522/Y,['g154417__182521/B'],1
n_29532,g154417__182521/Y,['u9_din_tmp1_reg\\[15\\]/D'],1
n_29533,g182524/Y,['g154416__182523/B'],1
n_29534,g154416__182523/Y,['u9_din_tmp1_reg\\[14\\]/D'],1
n_29543,g182534/Y,['g154410__182533/B'],1
n_29544,g154410__182533/Y,['u9_din_tmp1_reg\\[8\\]/D'],1
n_29545,g182536/Y,['g154409__182535/B'],1
n_29546,g154409__182535/Y,['u9_din_tmp1_reg\\[7\\]/D'],1
n_29547,g182538/Y,['g154408__182537/B'],1
n_29548,g154408__182537/Y,['u9_din_tmp1_reg\\[6\\]/D'],1
n_29549,g182540/Y,['g154407__182539/B'],1
n_2955,g156172/Y,['u26_ac97_rst__reg/D'],1
n_29550,g154407__182539/Y,['u9_din_tmp1_reg\\[5\\]/D'],1
n_29553,g182544/Y,['g154402__182543/B'],1
n_29554,g154402__182543/Y,['u9_din_tmp1_reg\\[0\\]/D'],1
n_29555,g182546/Y,['g154403__182545/B'],1
n_29556,g154403__182545/Y,['u9_din_tmp1_reg\\[1\\]/D'],1
n_29557,g182548/Y,['g154414__182547/B'],1
n_29558,g154414__182547/Y,['u9_din_tmp1_reg\\[12\\]/D'],1
n_2956,g156119/Y,['u9_rp_reg\\[2\\]/D'],1
n_2957,g156117/Y,['u11_rp_reg\\[2\\]/D'],1
n_29618,,"['g182607/B', 'g181765/A']",2
n_29619,g182607/Y,"['g214230/A', 'fopt182608/A']",2
n_29621,fopt182608/Y,"['g213868/B2', 'g187540/B2', 'g178210/B2', 'g178125/B2', 'g173313/B2', 'g167924/B2', 'g167922/B2', 'g167919/B2', 'g167912/B2', 'g167910/B2', 'g167909/B2', 'g167908/B2', 'g167906/B2', 'g167898/B2', 'g167897/B2', 'g167895/B2']",16
n_29630,g182616/Y,['u5_dout_reg\\[16\\]/D'],1
n_2964,g156640/Y,['g503/B'],1
n_2965,g155583/Y,['g192711/A'],1
n_29657,g182630/Y,"['g184533/A', 'g182632/A', 'g156161/A']",3
n_29658,g182632/Y,"['g182635/B', 'g182633/B1', 'g182631/B']",3
n_29659,g182631/Y,['g192333/B1'],1
n_29661,g182633/Y,['u13_occ0_r_reg\\[8\\]/D'],1
n_29662,g182635/Y,['u4_wp_reg\\[1\\]/D'],1
n_2967,,['g154862/A2'],1
n_29687,g182658/Y,['g182657/A'],1
n_29688,g182657/Y,"['g193869/A2', 'g173024/A']",2
n_2974,g157199/Y,['u1_sr_reg\\[5\\]/D'],1
n_2976,g154846/Y,['u2_sync_resume_reg/D'],1
n_2977,g156158/Y,['u12_wb_data_o_reg\\[23\\]/D'],1
n_29787,g182756/Y,"['g200650/A', 'g186009/A']",2
n_29790,g182759/Y,"['fanout450/A', 'g186028/A1']",2
n_2980,g156167/Y,"['g183007/A', 'g170033/A1']",2
n_2983,g156163/Y,['u3_wp_reg\\[0\\]/D'],1
n_2984,g156162/Y,['u8_wp_reg\\[0\\]/D'],1
n_2985,g156161/Y,['u4_wp_reg\\[0\\]/D'],1
n_29874,g291/Y,['u10_dout_reg\\[23\\]/D'],1
n_29881,g182846/Y,"['g186656/A', 'g182848/A']",2
n_29883,g182848/Y,"['g186658/A', 'g186649/A', 'g186614/A', 'g186599/A', 'g182878/A', 'g182874/A', 'g182872/A', 'g182870/A', 'g182868/A', 'g182866/A', 'g182862/A', 'g182860/A', 'g182854/A', 'g182852/A', 'g182847/A']",15
n_29884,g182847/Y,['g182844/B'],1
n_29885,g182844/Y,['u10_din_tmp1_reg\\[10\\]/D'],1
n_29888,g182852/Y,['g182851/B'],1
n_29889,g182851/Y,['u10_din_tmp1_reg\\[1\\]/D'],1
n_29890,g182854/Y,['g182853/B'],1
n_29891,g182853/Y,['u10_din_tmp1_reg\\[4\\]/D'],1
n_29896,g182860/Y,['g182859/B'],1
n_29897,g182859/Y,['u10_din_tmp1_reg\\[5\\]/D'],1
n_29898,g182862/Y,['g182861/B'],1
n_29899,g182861/Y,['u10_din_tmp1_reg\\[13\\]/D'],1
n_2990,g156634/Y,"['g178127/B', 'g156633/A']",2
n_29902,g182866/Y,['g182865/B'],1
n_29903,g182865/Y,['u10_din_tmp1_reg\\[9\\]/D'],1
n_29904,g182868/Y,['g182867/B'],1
n_29905,g182867/Y,['u10_din_tmp1_reg\\[2\\]/D'],1
n_29906,g182870/Y,['g182869/B'],1
n_29907,g182869/Y,['u10_din_tmp1_reg\\[15\\]/D'],1
n_29908,g182872/Y,['g182871/B'],1
n_29909,g182871/Y,['u10_din_tmp1_reg\\[14\\]/D'],1
n_29910,g182874/Y,['g182873/B'],1
n_29911,g182873/Y,['u10_din_tmp1_reg\\[7\\]/D'],1
n_29914,g182878/Y,['g182877/B'],1
n_29915,g182877/Y,['u10_din_tmp1_reg\\[3\\]/D'],1
n_29934,g182896/Y,"['g192711/B', 'g181964/A', 'g175268/C', 'g172267/A', 'g172266/A', 'g172264/A']",6
n_29938,,[],0
n_29939,g182901/Y,['u24_int_set_reg\\[0\\]/D'],1
n_29940,g182902/Y,['u10_rp_reg\\[1\\]/D'],1
n_29948,g153639__182909/Y,['u6_dout_reg\\[15\\]/D'],1
n_29949,g182911/Y,['u6_dout_reg\\[7\\]/D'],1
n_29953,fopt182915/Y,['g157630/A1'],1
n_29970,g519/Y,['u6_dout_reg\\[6\\]/D'],1
n_3,g159412/Y,['g158148/B1'],1
n_30059,g183007/Y,"['g183006/A1', 'g173216/A2']",2
n_30060,g183008/Y,"['g183006/A2', 'g173216/A1']",2
n_30061,g183009/Y,"['g183006/B', 'g173216/B']",2
n_30062,g183006/Y,['g153386__176754/A1'],1
n_30078,g183025/Y,"['fanout382/A', 'g177160/A', 'g188525/B2', 'g169027/B2', 'g158784/B2', 'g158775/B2', 'g158782/B2', 'g158792/B2']",8
n_301,g159500/Y,"['g184898/B1', 'g171437/B2']",2
n_30235,g183172/Y,['u4_mem_reg\\[3\\]\\[30\\]/D'],1
n_30247,g53/Y,['u4_mem_reg\\[3\\]\\[29\\]/D'],1
n_30253,g54/Y,"['g53/A1', 'g215507/A2', 'g183188/A2', 'g179390/A1', 'g179388/A1', 'g179385/A1', 'g166777/A1', 'g166773/A1', 'g166772/A1', 'g166771/A1', 'g155776/A2', 'g155773/A2', 'g155771/A2', 'g155768/A1', 'g155762/A2', 'g155760/A1']",16
n_30254,g183188/Y,['u4_mem_reg\\[3\\]\\[10\\]/D'],1
n_303,g159490/Y,"['g549/E', 'g175895/A1']",2
n_30330,,['g183255/B'],1
n_30331,g183257/Y,['g183255/C'],1
n_30332,g183255/Y,['g185125/A1'],1
n_30357,g126/Y,['u6_dout_reg\\[14\\]/D'],1
n_30452,g183362/Y,"['g178797/B', 'g176041_dup/B']",2
n_30453,g183363/Y,"['g186110/B', 'g186104/A']",2
n_30469,,['g194040/D'],1
n_30471,g183377/Y,['g194040/B'],1
n_30472,g183378/Y,['g194040/A'],1
n_30483,,"['g196171/B1', 'g153952__182095/A1', 'g153314__8428/A2', 'g153290__5526/A1']",4
n_306,g159502/Y,"['g172013/A', 'g172012/B']",2
n_30616,g183511/Y,['g194062/B'],1
n_3063,g156001/Y,[],0
n_307,g159517/Y,"['g214954/B1', 'g156986/A2']",2
n_3077,g155575/Y,['u7_wp_reg\\[2\\]/D'],1
n_3081,g155573/Y,['u3_wp_reg\\[2\\]/D'],1
n_310,g159481/Y,['g184903/B1'],1
n_31056,g183902/Y,['g183901/A'],1
n_31057,g183903/Y,['g183901/B'],1
n_31058,g183901/Y,['g153835__6131/A2'],1
n_31078,,['g202325/A2'],1
n_31107,g183946/Y,"['g224210/A', 'g183377/A', 'g157736/A']",3
n_31127,g183968/Y,['g183967/A1'],1
n_31128,g183969/Y,['g183967/B'],1
n_31129,g183967/Y,['u16_u2_dma_req_reg/D'],1
n_31190,g184027/Y,['g184025/B'],1
n_31191,g184025/Y,['u8_rp_reg\\[3\\]/D'],1
n_312,g159533/Y,"['g184884/B1', 'g163172/B1']",2
n_31227,g184057/Y,"['g184059/A', 'g159502/A']",2
n_31228,g184059/Y,['g186735/A'],1
n_31272,g184089/Y,['g70/A'],1
n_31273,g70/Y,['g181757/A1'],1
n_31311,g184114/Y,['g181397/B'],1
n_31396,g26/Y,['g184164/B'],1
n_31397,g184164/Y,['g156157/A2'],1
n_31445,g184212/Y,"['g192278/A', 'g157749/A']",2
n_31455,g184219/Y,['u8_empty_reg/D'],1
n_31460,fopt184226/Y,"['g89/B2', 'g199410/B2', 'g191977/A2', 'g191976/A2', 'g171397/B2', 'g171394/B2', 'g171085/A2', 'g165999/B2']",8
n_31464,fopt184227/Y,"['g97/A1', 'g214948/A2', 'g213856/B1', 'g191975/A2', 'g191974/A2', 'g191973/A2', 'g170754/B2', 'g166099/B2']",8
n_31534,,"['g26/A', 'g188567/A2', 'g187553/B']",3
n_31535,g184295/Y,"['g91/A2', 'g211606/B', 'g207849/A', 'g207848/A2', 'g193485/B', 'g188567/A1', 'g181895/B', 'g181894/B1', 'g175813/B', 'g175811/A', 'g168648/A']",11
n_31538,g184298/Y,['g176941/C'],1
n_31561,g159421/Y,['g157290/B'],1
n_31579,g184324/Y,"['g181550/A', 'g159183/B']",2
n_31581,g300/Y,"['g186702/B', 'g169494/A']",2
n_316,g159541/Y,"['g163647/B', 'g159540/A']",2
n_317,g159540/Y,['g184904/B1'],1
n_31720,,"['g197007/B1', 'g172431/B1', 'g153940__9945/A2', 'g153939__9315/A2', 'g153938__4733/A2', 'g153937__7482/A2', 'g153936__1881/A2', 'g153935__6131/A2', 'g153934__8246/A1', 'g153933__5122/A2', 'g153932__2802/A2', 'g153931__1617/A2', 'g153930__3680/A2', 'g153929__5526/A2', 'g153577__6417/A2', 'g153576__7410/A1', 'g153575__1666/A1', 'g153574__2883/A2', 'g153573__9945/A2', 'g153572__9315/A2', 'g153571__6161/A2', 'g153570__178343/A2', 'g153569__7482/A2', 'g153568__5115/A2', 'g153567__1881/A2', 'g153566__6131/A2', 'g153565__7098/A2', 'g153564__8246/A2', 'g153563__5122/A2', 'g153562__1705/A1', 'g153561__2802/A1', 'g153559__3680/A2']",32
n_31724,,['drc_bufs164466/A'],1
n_31726,g184489/Y,['g168986/A2'],1
n_31732,g184495/Y,['g171442/B'],1
n_31733,g184496/Y,['g472/B2'],1
n_31740,g184503/Y,['u16_u3_dma_req_r1_reg/D'],1
n_31741,g184504/Y,"['g214943/B1', 'g169555/B1', 'g169553/B1', 'g169550/B1', 'g169549/B1', 'g169545/B1', 'g169543/B1', 'g169542/B1', 'g169540/B1', 'g166297/B1', 'g166128/B1', 'g166051/B1', 'g165918/B2', 'g165864/B2', 'g165555/B2', 'g165409/B1']",16
n_31742,g184505/Y,['g178060/B'],1
n_31743,g184506/Y,['g178081/B'],1
n_31747,g184510/Y,['g291/B'],1
n_31748,,['g153760__193866/B1'],1
n_31750,g184513/Y,['g171722/A'],1
n_31754,g184517/Y,['g176941/B'],1
n_31770,g184533/Y,['g192333/A1'],1
n_31777,g184540/Y,"['g171189/A2', 'g153818__168287/A1', 'g153798__182071/A1', 'g153433__8428/A1']",4
n_31779,g184542/Y,"['g181634/A1', 'g172560/A2', 'g153803__182081/A1', 'g153347__6783/A2']",4
n_31781,g184544/Y,"['g172860/A2', 'g153821__168285/A1', 'g153801__182083/A1', 'g153436__3680/A1']",4
n_31786,g184549/Y,"['g175968/A1', 'g154092__198348/A1', 'g153859__4319/A2', 'g153774__178442/A2']",4
n_31795,g184558/Y,['g291/A'],1
n_31801,g184562/Y,"['g196916/A', 'g179532/B']",2
n_31821,g184582/Y,['g166239/B'],1
n_31834,,['g173006/B'],1
n_31844,g184605/Y,"['g182370/A', 'g180443/C']",2
n_31849,g49/Y,['g184610/A'],1
n_31850,g184610/Y,"['g64/B', 'fopt184619/A']",2
n_31863,fopt/Y,"['g153843__5477/A1', 'g153599__2346/A1', 'g153585__5526/A1', 'g153584__6783/A1']",4
n_31864,g184614/Y,['g184613/C'],1
n_31865,g184613/Y,['u3_dout_reg\\[14\\]/D'],1
n_31866,g184616/Y,['g184615/C'],1
n_31867,g184615/Y,['u3_dout_reg\\[15\\]/D'],1
n_31869,fopt184617/Y,['g154000__189844/A2'],1
n_31870,g32/Y,['g170089/B'],1
n_31871,g33/Y,['g197985/A'],1
n_31872,fopt184619/Y,"['g154321__6260/A1', 'g153996__4733/A1']",2
n_3188,g157188/Y,"['fanout411/A', 'g166505/A1']",2
n_31886,fopt2/Y,['g189100/C1'],1
n_31888,g184622/Y,"['g184630/A', 'g159072/A', 'fopt212222/A']",3
n_31890,g184623/Y,['g184212/A'],1
n_31891,g184625/Y,['g180246/A'],1
n_31892,g184626/Y,['g175146/A'],1
n_31895,g184630/Y,"['g212119/B2', 'g205401/A2', 'g205400/A1', 'g205398/A1', 'g198008/A']",5
n_319,g159544/Y,['g184892/B1'],1
n_31900,g184634/Y,['g157898/B'],1
n_31907,g184641/Y,['g1365/A'],1
n_321,g159598/Y,"['g184513/A', 'g157298/A2']",2
n_32162,g184752/Y,"['g172167/A', 'g172166_dup/A']",2
n_32163,,"['g213841/A2', 'g166291/A1', 'g166272/A1', 'g166126/A2', 'g166100/A2', 'g166049/A2', 'g166000/A2', 'g165890/A2', 'g165861/A2', 'g165784/A2', 'g165640/A2', 'g165525/A2', 'g165496/A2', 'g165437/A2', 'g165407/A2', 'g165350/A2', 'g155827/A2']",17
n_32164,g172166_dup/Y,"['g215505/A2', 'g213853/A2', 'g172165/A1', 'g166075/A2', 'g165974/A2', 'g165945/A2', 'g165834/A2', 'g165807/A2', 'g165755/A2', 'g165727/A2', 'g165698/A2', 'g165669/A2', 'g165582/A2', 'g165467/A2', 'g165378/A2', 'g155828/A2']",16
n_32299,g184861/Y,"['g224147/A', 'g179917/A', 'g154290__179919_dup/A']",3
n_32300,g184862/Y,"['g224147/B', 'g185961/B', 'g154290__179919_dup/B']",3
n_32302,g154290__179919_dup/Y,"['g156/B2', 'g153964__7410/B2', 'g153963__1666/B2', 'g153960__9945/B2', 'g153959__9315/B2', 'g153956__7482/B2', 'g153954__1881/B2', 'g153870__5115/B2', 'g153869__167224/B2', 'g153868__6131/B2', 'g153867__7098/B2', 'g153866__8246/B1', 'g153865__5122/B2', 'g153864__1705/B2', 'g153863__2802/B2', 'g153862__6417/B2']",16
n_32317,g184873/Y,"['g184875/B', 'g163649/A', 'g163648_dup/B', 'g163647/A']",4
n_32318,g184876/Y,"['g184875/A', 'g163648_dup/A']",2
n_32319,g184875/Y,"['g213848/B2', 'g184890/B2', 'g184889/B2', 'g184888/B2', 'g184887/B2', 'g184886/B2', 'g184884/B2', 'g184883/B2', 'g184882/B2', 'g184881/B2', 'g184880/B2', 'g184879/B2', 'g184878/B2', 'g184877/B2', 'g184874/B2']",15
n_32320,g184874/Y,['u13_intm_r_reg\\[11\\]/D'],1
n_32321,g184877/Y,['u13_intm_r_reg\\[0\\]/D'],1
n_32322,g184878/Y,['u13_intm_r_reg\\[1\\]/D'],1
n_32323,g184879/Y,['u13_intm_r_reg\\[27\\]/D'],1
n_32324,g184880/Y,['u13_intm_r_reg\\[26\\]/D'],1
n_32325,g184881/Y,['u13_intm_r_reg\\[25\\]/D'],1
n_32326,g184882/Y,['u13_intm_r_reg\\[24\\]/D'],1
n_32327,g184883/Y,['u13_intm_r_reg\\[28\\]/D'],1
n_32328,g184884/Y,['u13_intm_r_reg\\[23\\]/D'],1
n_32330,g184886/Y,['u13_intm_r_reg\\[21\\]/D'],1
n_32331,g184887/Y,['u13_intm_r_reg\\[20\\]/D'],1
n_32332,g184888/Y,['u13_intm_r_reg\\[19\\]/D'],1
n_32333,g184889/Y,['u13_intm_r_reg\\[18\\]/D'],1
n_32334,g184890/Y,['u13_intm_r_reg\\[17\\]/D'],1
n_32335,g163648_dup/Y,"['g214954/B2', 'g213865/B2', 'g198087/B2', 'g184904/B2', 'g184903/B2', 'g184901/B2', 'g184900/B2', 'g184899/B2', 'g184898/B2', 'g184896/B2', 'g184894/B2', 'g184893/B2', 'g184892/B2', 'g184891/B2']",14
n_32336,g184891/Y,['u13_intm_r_reg\\[16\\]/D'],1
n_32337,g184892/Y,['u13_intm_r_reg\\[13\\]/D'],1
n_32338,g184893/Y,['u13_intm_r_reg\\[5\\]/D'],1
n_32339,g184894/Y,['u13_intm_r_reg\\[12\\]/D'],1
n_32341,g184896/Y,['u13_intm_r_reg\\[9\\]/D'],1
n_32343,g184898/Y,['u13_intm_r_reg\\[8\\]/D'],1
n_32344,g184899/Y,['u13_intm_r_reg\\[2\\]/D'],1
n_32345,g184900/Y,['u13_intm_r_reg\\[7\\]/D'],1
n_32346,g184901/Y,['u13_intm_r_reg\\[15\\]/D'],1
