cell_name,cell_type,x,y
g165762,AOI22xp5_ASAP7_75t_SL,40590,36918
g165765,AOI22xp5_ASAP7_75t_SL,40104,14238
g165766,AOI22xp5_ASAP7_75t_SL,26766,39078
g165767,AOI22xp5_ASAP7_75t_SL,26604,23958
g165771,AOI21xp5_ASAP7_75t_SL,17640,11808
g165779,AOI22xp5_ASAP7_75t_SL,19746,41508
g165784,AOI22xp5_ASAP7_75t_SL,40536,40428
g165789,AOI22xp5_ASAP7_75t_SL,29196,26658
g165790,AOI22xp5_ASAP7_75t_SL,38808,40428
g165793,AOI22xp33_ASAP7_75t_SL,38160,12888
g165794,AOI22xp5_ASAP7_75t_SL,24768,43398
g165795,AOI22xp5_ASAP7_75t_SL,26820,28548
g165798,AOI21xp5_ASAP7_75t_SL,18126,13698
g165805,AOI22xp5_ASAP7_75t_SL,18018,37728
g165807,AOI22xp5_ASAP7_75t_SL,39132,41778
g165812,AOI22xp5_ASAP7_75t_SL,27522,22608
g165813,AOI22xp5_ASAP7_75t_SL,40050,41508
g165816,AOI22xp5_ASAP7_75t_SL,39996,16668
g165817,AOI22xp5_ASAP7_75t_SL,25632,41238
g165818,AOI22xp5_ASAP7_75t_SL,23850,24228
g165822,AOI21xp5_ASAP7_75t_SL,15480,11538
g165832,AOI22xp5_ASAP7_75t_SL,18234,37458
g165833,AOI22xp5_ASAP7_75t_SL,29952,24498
g165834,AOI22xp5_ASAP7_75t_SL,36918,36648
g165839,AOI22xp5_ASAP7_75t_SL,30006,22338
g165840,AOI22xp5_ASAP7_75t_SL,37458,37458
g165843,AOI22xp5_ASAP7_75t_SL,37890,16938
g165844,AOI22xp5_ASAP7_75t_SL,26064,37728
g165845,AOI22xp5_ASAP7_75t_SL,30006,22608
g165848,AOI21xp5_ASAP7_75t_SL,18234,12078
g165857,AOI22xp5_ASAP7_75t_SL,34488,23688
g165860,AOI22xp5_ASAP7_75t_SL,15156,43938
g165861,AOI22xp5_ASAP7_75t_SL,35946,39348
g165864,AOI22xp5_ASAP7_75t_SL,17046,35838
g165868,AOI22xp5_ASAP7_75t_SL,35892,37998
g165870,AOI22xp5_ASAP7_75t_SL,37026,26388
g165871,AOI22xp5_ASAP7_75t_SL,24660,37188
g165872,AOI22xp5_ASAP7_75t_SL,21690,28008
g165874,AOI21xp5_ASAP7_75t_SL,19206,11538
g165884,AOI22xp5_ASAP7_75t_SL,33516,22878
g165887,AOI22xp5_ASAP7_75t_SL,18072,43938
g165889,AOI22xp5_ASAP7_75t_SL,32166,9918
g165890,AOI22xp5_ASAP7_75t_SL,36054,38808
g165895,AOI22xp5_ASAP7_75t_SL,36162,38538
g165897,AOI22xp5_ASAP7_75t_SL,37350,24768
g165898,AOI22xp5_ASAP7_75t_SL,24066,36918
g165899,AOI22xp5_ASAP7_75t_SL,30762,26388
g165902,AOI21xp5_ASAP7_75t_SL,17802,13158
g165918,AOI22xp5_ASAP7_75t_SL,22878,42048
g165922,AOI22xp5_ASAP7_75t_SL,34866,35028
g165932,BUFx3_ASAP7_75t_R,23364,40968
g165936,AOI22xp5_ASAP7_75t_SL,34002,27198
g165940,AOI22xp5_ASAP7_75t_SL,19962,38268
g165945,AOI22xp5_ASAP7_75t_SL,39456,34218
g165947,AOI22xp5_ASAP7_75t_SL,21636,41778
g165951,AOI22xp5_ASAP7_75t_SL,37620,33678
g165953,AOI22xp5_ASAP7_75t_SL,38484,25848
g165954,AOI22xp5_ASAP7_75t_SL,25038,38808
g165956,AOI22xp5_ASAP7_75t_SL,21744,27468
g165957,AOI21xp5_ASAP7_75t_SL,19422,15318
g165959,BUFx3_ASAP7_75t_R,35352,29358
g165965,AOI22xp5_ASAP7_75t_SL,35784,36378
g165966,AOI22xp5_ASAP7_75t_SL,32976,25038
g165969,AOI22xp5_ASAP7_75t_SL,21690,40428
g165974,AOI22xp5_ASAP7_75t_SL,39942,35838
g165976,AOI22xp5_ASAP7_75t_SL,22014,40428
g165980,AOI22xp5_ASAP7_75t_SL,39672,26388
g165981,AOI22xp5_ASAP7_75t_SL,23580,40428
g165982,AOI22xp5_ASAP7_75t_SL,31140,25578
g165993,AOI22xp5_ASAP7_75t_SL,34488,25038
g165996,AOI22xp5_ASAP7_75t_SL,20718,38268
g165999,AOI22xp5_ASAP7_75t_SL,29250,25848
g166,INVx1_ASAP7_75t_R,20664,28008
g166000,AOI22xp5_ASAP7_75t_SL,38970,37998
g166002,AOI22xp5_ASAP7_75t_SL,14022,36378
g166006,AOI22xp5_ASAP7_75t_SL,39672,38268
g166007,AOI22xp5_ASAP7_75t_SL,37080,22338
g166008,AOI22xp33_ASAP7_75t_SL,24174,37998
g166009,AOI22xp5_ASAP7_75t_SL,30492,25578
g166042,AOI22xp5_ASAP7_75t_SL,34272,27468
g166043,AOI22xp5_ASAP7_75t_SL,22014,37998
g166049,AOI22xp5_ASAP7_75t_SL,36054,35028
g166051,AOI22xp5_ASAP7_75t_SL,22770,35028
g166055,AOI22xp5_ASAP7_75t_SL,35244,40158
g166058,AOI22xp5_ASAP7_75t_SL,39240,25308
g166059,AOI22xp5_ASAP7_75t_SL,23418,38538
g166060,AOI22xp5_ASAP7_75t_SL,21474,26658
g166068,AOI22xp33_ASAP7_75t_SL,33192,26928
g166071,AOI22xp5_ASAP7_75t_SL,20124,39348
g166075,AOI22xp5_ASAP7_75t_SL,35946,33948
g166081,AOI22xp5_ASAP7_75t_SL,34758,33678
g166084,AOI22xp33_ASAP7_75t_SL,38376,22878
g166085,AOI22xp5_ASAP7_75t_SL,23634,41238
g166086,AOI22xp5_ASAP7_75t_SL,21906,27198
g166092,AOI22xp5_ASAP7_75t_SL,32760,23148
g166096,AOI22xp5_ASAP7_75t_SL,22122,43668
g166099,AOI22xp5_ASAP7_75t_SL,29520,24498
g166100,AOI22xp5_ASAP7_75t_SL,37890,38808
g166102,AOI22xp5_ASAP7_75t_SL,21582,42318
g166106,AOI22xp5_ASAP7_75t_SL,38538,43938
g166110,AOI22xp5_ASAP7_75t_SL,38484,26388
g166111,AOI22xp5_ASAP7_75t_SL,24498,39618
g166112,AOI22xp5_ASAP7_75t_SL,30546,24498
g166118,AOI22xp5_ASAP7_75t_SL,34542,22878
g166122,AOI22xp5_ASAP7_75t_SL,22716,37188
g166125,AOI22xp5_ASAP7_75t_SL,31572,24498
g166126,AOI22xp5_ASAP7_75t_SL,36216,35838
g166128,AOI22xp5_ASAP7_75t_SL,22230,42588
g166132,AOI22xp5_ASAP7_75t_SL,34920,35298
g166135,AOI22xp5_ASAP7_75t_SL,39348,26388
g166136,AOI22xp5_ASAP7_75t_SL,24228,43128
g166138,AOI22xp5_ASAP7_75t_SL,30924,23418
g166190,INVx1_ASAP7_75t_SL,15426,25308
g166238,OR2x2_ASAP7_75t_R,13644,16128
g166239,AOI21xp33_ASAP7_75t_SL,16506,17208
g166240,INVx4_ASAP7_75t_SL,15156,19368
g166242,AOI21xp33_ASAP7_75t_SL,15858,18288
g166245,AOI21xp5_ASAP7_75t_SL,14346,19368
g166247,AOI21xp5_ASAP7_75t_SL,13914,16938
g166248,AOI21xp33_ASAP7_75t_SL,17802,22338
g166249,AOI21xp33_ASAP7_75t_SL,16938,26388
g166251,AOI21xp33_ASAP7_75t_SL,15750,25578
g166252,AOI21xp5_ASAP7_75t_SL,17910,17478
g166253,AOI21xp5_ASAP7_75t_SL,14886,24768
g166255,AOI21xp5_ASAP7_75t_SL,17748,25308
g166257,AOI21xp5_ASAP7_75t_SL,16236,17748
g166259,AOI21xp5_ASAP7_75t_SL,16290,20178
g166262,AOI22xp5_ASAP7_75t_SL,35190,33678
g166263,AOI22xp5_ASAP7_75t_SL,33084,23418
g166265,AOI22xp5_ASAP7_75t_SL,31410,26388
g166270,AOI22xp5_ASAP7_75t_SL,22500,38268
g166272,AOI22xp5_ASAP7_75t_SL,38484,35028
g166275,AOI22xp5_ASAP7_75t_SL,21960,36648
g166277,AOI22xp5_ASAP7_75t_SL,36918,26118
g166278,AOI22xp5_ASAP7_75t_SL,23580,39888
g166280,BUFx3_ASAP7_75t_R,27252,29628
g166281,HB1xp67_ASAP7_75t_SL,27306,29358
g166285,AOI22xp5_ASAP7_75t_SL,31032,25038
g166287,AOI22xp5_ASAP7_75t_SL,34380,26118
g166290,AOI22xp5_ASAP7_75t_SL,22392,38808
g166291,AOI22xp5_ASAP7_75t_SL,38970,39618
g166297,AOI22xp5_ASAP7_75t_SL,22608,41238
g166300,AOI22xp5_ASAP7_75t_SL,39078,39348
g166301,AOI22xp5_ASAP7_75t_SL,37080,25308
g166302,AOI22xp5_ASAP7_75t_SL,23742,39078
g166304,BUFx3_ASAP7_75t_R,27036,30168
g166305,HB1xp67_ASAP7_75t_SL,27036,29898
g166481,NOR3x1_ASAP7_75t_R,14076,19638
g166482,OAI22xp5_ASAP7_75t_SL,18072,16938
g166484,OAI22xp33_ASAP7_75t_SL,14508,17208
g166485,OAI22xp5_ASAP7_75t_SL,17478,27198
g166487,OAI22xp5_ASAP7_75t_SL,14184,16938
g166491,OAI22xp5_ASAP7_75t_SL,14886,23148
g166492,OAI22xp33_ASAP7_75t_SL,15048,20178
g166494,OAI22xp5_ASAP7_75t_SL,14346,19098
g166495,OAI22xp5_ASAP7_75t_SL,16560,21258
g166497,OAI22xp33_ASAP7_75t_SL,22230,16128
g166498,OAI22xp5_ASAP7_75t_SL,18018,16128
g166500,OAI22xp5_ASAP7_75t_SL,17694,27468
g166501,OAI22xp33_ASAP7_75t_SL,16452,27738
g166503,AOI22xp5_ASAP7_75t_SL,26118,21798
g166504,AOI22xp5_ASAP7_75t_SL,39888,36648
g166505,AOI22xp5_ASAP7_75t_SL,37026,17478
g166506,AOI22xp5_ASAP7_75t_SL,28062,37998
g166512,AOI22xp5_ASAP7_75t_SL,17532,37458
g166516,AOI22xp5_ASAP7_75t_SL,25470,25038
g166526,NAND3x1_ASAP7_75t_R,22554,11268
g166528,AOI22xp5_ASAP7_75t_SL,29466,38538
g166529,AOI22xp5_ASAP7_75t_SL,39942,17478
g166531,AOI22xp5_ASAP7_75t_SL,41508,38808
g166532,AOI22xp5_ASAP7_75t_SL,25632,22878
g166533,AOI22xp5_ASAP7_75t_SL,24498,26388
g166538,AOI22xp5_ASAP7_75t_SL,13644,38808
g166544,NAND4xp25_ASAP7_75t_SL,18612,9918
g166545,BUFx6f_ASAP7_75t_SL,16020,10188
g166546,INVx5_ASAP7_75t_SL,15210,6408
g166551,NAND2x1_ASAP7_75t_R,14994,6138
g166567,AOI22xp5_ASAP7_75t_SL,18180,16398
g166568,AOI22xp5_ASAP7_75t_SL,18774,24498
g166569,AOI22xp5_ASAP7_75t_SL,27684,16398
g166570,AOI22xp5_ASAP7_75t_SL,18342,24768
g166571,AOI22xp5_ASAP7_75t_SL,23742,20718
g166576,AOI22xp5_ASAP7_75t_SL,28980,18288
g166577,AOI22xp5_ASAP7_75t_SL,28602,17748
g166578,AOI22xp5_ASAP7_75t_SL,27954,16938
g166608,NAND2x1_ASAP7_75t_R,14778,17478
g166609,OAI22xp33_ASAP7_75t_SL,15912,17748
g166610,OAI22xp5_ASAP7_75t_SL,15048,25308
g166613,OAI22xp5_ASAP7_75t_SL,15912,25308
g166614,OAI22xp33_ASAP7_75t_SL,18018,25308
g166615,OAI22xp33_ASAP7_75t_SL,17262,26388
g166616,OAI22xp5_ASAP7_75t_SL,14508,16938
g166617,OAI22xp5_ASAP7_75t_SL,14184,17208
g166618,OAI22xp5_ASAP7_75t_SL,17532,20988
g166622,OAI22xp5_ASAP7_75t_SL,16398,16938
g166624,OAI22xp5_ASAP7_75t_SL,17640,26388
g166696,INVx2_ASAP7_75t_SL,18882,7758
g166713,BUFx2_ASAP7_75t_SL,36756,32598
g166714,AOI22xp5_ASAP7_75t_SL,39996,39618
g166715,INVx5_ASAP7_75t_SL,35244,30978
g166717,AOI22xp5_ASAP7_75t_SL,40320,39078
g166719,AOI31xp33_ASAP7_75t_SL,36270,30708
g166720,AOI22xp33_ASAP7_75t_SL,35406,31518
g166721,AOI22xp5_ASAP7_75t_SL,34974,32328
g166722,AOI22xp5_ASAP7_75t_SL,34758,30978
g166723,AOI22xp5_ASAP7_75t_SL,38214,37458
g166724,AOI22xp5_ASAP7_75t_SL,35244,41778
g166725,AOI22xp5_ASAP7_75t_SL,34920,34218
g166726,AOI22xp5_ASAP7_75t_SL,35082,40698
g166727,AOI22xp5_ASAP7_75t_SL,37836,34218
g166728,AOI22xp5_ASAP7_75t_SL,35352,34758
g166729,AOI22xp5_ASAP7_75t_SL,34974,38538
g166730,AOI22xp5_ASAP7_75t_SL,35568,37998
g166731,AOI22xp33_ASAP7_75t_SL,35568,36648
g166732,AOI22xp5_ASAP7_75t_SL,38808,41778
g166769,AOI22xp5_ASAP7_75t_SL,25362,39348
g166770,AOI22xp5_ASAP7_75t_SL,24876,40698
g166771,AOI22xp5_ASAP7_75t_SL,25200,40158
g166772,AOI22xp5_ASAP7_75t_SL,24606,38808
g166773,AOI22xp5_ASAP7_75t_SL,24552,40698
g166774,AOI22xp33_ASAP7_75t_SL,24876,36648
g166776,AOI22xp33_ASAP7_75t_SL,25416,36648
g166777,AOI22xp33_ASAP7_75t_SL,25632,40698
g166783,AOI22xp33_ASAP7_75t_SL,29520,26658
g166797,AOI22xp33_ASAP7_75t_SL,30438,23688
g166841,AOI22xp33_ASAP7_75t_SL,38916,18828
g166878,AOI22xp5_ASAP7_75t_SL,16884,36918
g166892,INVx1_ASAP7_75t_SL,18666,7488
g167,INVx1_ASAP7_75t_R,44154,26658
g167023,AOI321xp33_ASAP7_75t_SL,17208,8568
g167024,AND2x2_ASAP7_75t_R,18072,8298
g167058,AOI321xp33_ASAP7_75t_SL,9540,14238
g167059,AND2x2_ASAP7_75t_R,9378,12618
g167095,AND2x2_ASAP7_75t_R,10458,36648
g167096,AOI22xp5_ASAP7_75t_SL,9702,39078
g167097,AOI22xp5_ASAP7_75t_SL,6894,30708
g167098,AOI22xp5_ASAP7_75t_SL,7488,33408
g167099,AOI22xp5_ASAP7_75t_SL,5274,42588
g167100,AOI22xp5_ASAP7_75t_SL,2358,37458
g167101,AOI22xp5_ASAP7_75t_SL,2952,30978
g167102,AOI22xp5_ASAP7_75t_SL,8136,41778
g167103,AOI22xp5_ASAP7_75t_SL,5760,34488
g167104,AOI22xp5_ASAP7_75t_SL,2304,40968
g167105,AOI22xp5_ASAP7_75t_SL,8514,39618
g167106,AOI22xp5_ASAP7_75t_SL,6894,42048
g167107,AOI22xp5_ASAP7_75t_SL,2736,42318
g167108,AOI22xp5_ASAP7_75t_SL,8352,33678
g167109,AOI22xp5_ASAP7_75t_SL,7488,37458
g167110,AOI22xp5_ASAP7_75t_SL,9108,33138
g167111,AOI22xp5_ASAP7_75t_SL,7974,31248
g167112,AOI22xp5_ASAP7_75t_SL,2574,35028
g167113,AOI22xp5_ASAP7_75t_SL,2304,36108
g167114,AOI22xp5_ASAP7_75t_SL,4518,34218
g167115,AOI22xp5_ASAP7_75t_SL,8784,36648
g167116,AOI22xp5_ASAP7_75t_SL,2250,30978
g167117,AOI22xp5_ASAP7_75t_SL,9702,37728
g167118,AOI22xp5_ASAP7_75t_SL,2412,39348
g167119,AOI22xp5_ASAP7_75t_SL,4302,42588
g167120,AOI22xp5_ASAP7_75t_SL,6570,39618
g167121,AOI22xp5_ASAP7_75t_SL,4518,39618
g167122,AOI22xp5_ASAP7_75t_SL,9108,30708
g167123,AOI22xp5_ASAP7_75t_SL,3060,33408
g167124,AOI22xp5_ASAP7_75t_SL,5760,35838
g167125,AOI22xp5_ASAP7_75t_SL,9324,40428
g167126,AOI22xp5_ASAP7_75t_SL,8406,35838
g167129,AOI22xp5_ASAP7_75t_SL,12996,3168
g167130,AND2x2_ASAP7_75t_R,17856,8028
g167131,AOI22xp5_ASAP7_75t_SL,14616,7488
g167132,AOI22xp5_ASAP7_75t_SL,10566,2628
g167133,AOI22xp5_ASAP7_75t_SL,18342,2358
g167134,AOI22xp5_ASAP7_75t_SL,9702,6138
g167135,AOI22xp5_ASAP7_75t_SL,14616,8298
g167136,AOI22xp5_ASAP7_75t_SL,10782,8298
g167137,AOI22xp5_ASAP7_75t_SL,10026,5328
g167138,AOI22xp33_ASAP7_75t_SL,16452,8028
g167139,AOI22xp5_ASAP7_75t_SL,9702,2628
g167140,AOI22xp5_ASAP7_75t_SL,16020,2898
g167141,AOI22xp5_ASAP7_75t_SL,21150,2088
g167142,AOI22xp33_ASAP7_75t_SL,21636,6948
g167143,AOI22xp5_ASAP7_75t_SL,9648,2898
g167144,AOI22xp33_ASAP7_75t_SL,22824,6678
g167145,AOI22xp5_ASAP7_75t_SL,19422,5868
g167146,AOI22xp5_ASAP7_75t_SL,22716,3168
g167147,AOI22xp5_ASAP7_75t_SL,22770,2358
g167148,AOI22xp5_ASAP7_75t_SL,11268,6948
g167149,AOI22xp5_ASAP7_75t_SL,19800,2628
g167150,AOI22xp5_ASAP7_75t_SL,11916,2898
g167151,AOI22xp5_ASAP7_75t_SL,13104,8298
g167152,AOI22xp5_ASAP7_75t_SL,17262,2358
g167153,AOI22xp5_ASAP7_75t_SL,14454,2898
g167154,AOI22xp5_ASAP7_75t_SL,16236,4518
g167155,AOI22xp5_ASAP7_75t_SL,9648,8028
g167156,AOI22xp5_ASAP7_75t_SL,20556,3978
g167157,AOI22xp5_ASAP7_75t_SL,21258,5328
g167158,AOI22xp5_ASAP7_75t_SL,11970,8028
g167159,AOI22xp33_ASAP7_75t_SL,16776,6408
g167160,AOI22xp5_ASAP7_75t_SL,22932,5868
g167161,AOI22xp5_ASAP7_75t_SL,17856,5328
g167164,AOI22xp5_ASAP7_75t_SL,4464,9108
g167165,AND2x2_ASAP7_75t_R,9054,12618
g167166,AOI22xp5_ASAP7_75t_SL,9054,11268
g167167,AOI22xp5_ASAP7_75t_SL,5922,2628
g167168,AOI22xp5_ASAP7_75t_SL,7650,9108
g167169,AOI22xp5_ASAP7_75t_SL,5328,7488
g167170,AOI22xp5_ASAP7_75t_SL,2628,16128
g167171,AOI22xp5_ASAP7_75t_SL,2628,12618
g167172,AOI22xp5_ASAP7_75t_SL,6030,8568
g167173,AOI22xp5_ASAP7_75t_SL,2520,15048
g167174,AOI22xp5_ASAP7_75t_SL,4248,15318
g167175,AOI22xp33_ASAP7_75t_SL,2466,11268
g167176,AOI22xp5_ASAP7_75t_SL,4464,5868
g167177,AOI22xp5_ASAP7_75t_SL,7920,16128
g167178,AOI22xp5_ASAP7_75t_SL,7056,15858
g167179,AOI22xp5_ASAP7_75t_SL,6786,16938
g167180,AOI22xp5_ASAP7_75t_SL,4734,4248
g167181,AOI22xp5_ASAP7_75t_SL,4356,2628
g167182,AOI22xp33_ASAP7_75t_SL,7272,2898
g167183,AOI22xp5_ASAP7_75t_SL,2844,8568
g167184,AOI22xp5_ASAP7_75t_SL,6030,12888
g167185,AOI22xp5_ASAP7_75t_SL,2412,17478
g167186,AOI22xp5_ASAP7_75t_SL,2574,3168
g167187,AOI22xp5_ASAP7_75t_SL,7272,4518
g167188,AOI22xp5_ASAP7_75t_SL,7272,5868
g167189,AOI22xp5_ASAP7_75t_SL,3060,4788
g167190,AOI22xp5_ASAP7_75t_SL,7812,7758
g167191,AOI22xp5_ASAP7_75t_SL,6786,10458
g167192,AOI22xp5_ASAP7_75t_SL,2844,5868
g167193,AOI22xp33_ASAP7_75t_SL,2844,8028
g167194,AOI22xp5_ASAP7_75t_SL,8676,11808
g167195,AOI22xp33_ASAP7_75t_SL,5868,15048
g167196,AOI22xp5_ASAP7_75t_SL,8568,16938
g167452_dup,AND2x2_ASAP7_75t_R,22932,25848
g167520,AOI22xp5_ASAP7_75t_SL,14076,42858
g167528,AOI22xp33_ASAP7_75t_SL,16452,33948
g167529,INVxp67_ASAP7_75t_SL,16506,34218
g167533,AOI22xp5_ASAP7_75t_SL,18774,41508
g167534,NAND2x1_ASAP7_75t_R,15750,33678
g167562,OAI21xp5_ASAP7_75t_SL,18450,32868
g167564,INVx1_ASAP7_75t_SL,16236,32868
g167577,BUFx3_ASAP7_75t_R,10134,30978
g167578,NAND2x1_ASAP7_75t_R,10890,30708
g167580,NOR2x1_ASAP7_75t_R,11268,30708
g167603,AND2x4_ASAP7_75t_R,27954,7758
g167604,NAND2x1_ASAP7_75t_R,28494,8838
g167677,AND2x4_ASAP7_75t_R,25038,11808
g167682,INVx1_ASAP7_75t_SL,16776,32868
g167684,AOI31xp33_ASAP7_75t_SL,14994,32598
g167685,OAI22xp33_ASAP7_75t_SL,17154,32868
g167730,INVx1_ASAP7_75t_SL,25470,34488
g167858,AOI22xp5_ASAP7_75t_SL,40644,18018
g167859,BUFx12f_ASAP7_75t_SL,37566,16128
g167860,AOI22xp5_ASAP7_75t_SL,37566,18558
g167861,AOI22xp5_ASAP7_75t_SL,39888,24228
g167862,AOI22xp5_ASAP7_75t_SL,40104,24768
g167863,AOI22xp5_ASAP7_75t_SL,36540,24228
g167864,AOI22xp5_ASAP7_75t_SL,36162,21798
g167865,AOI22xp5_ASAP7_75t_SL,37620,17478
g167866,AOI22xp5_ASAP7_75t_SL,40158,17208
g167867,AOI22xp5_ASAP7_75t_SL,38808,13158
g167868,AOI22xp5_ASAP7_75t_SL,40104,14508
g167869,AOI22xp5_ASAP7_75t_SL,38970,14238
g167870,AOI22xp5_ASAP7_75t_SL,42264,12888
g167872,AOI22xp5_ASAP7_75t_SL,41022,14778
g167873,AOI22xp5_ASAP7_75t_SL,42534,15858
g167874,AOI22xp5_ASAP7_75t_SL,39726,12888
g167875,AOI22xp5_ASAP7_75t_SL,38808,21258
g167876,AOI22xp5_ASAP7_75t_SL,36918,20718
g167877,AOI22xp5_ASAP7_75t_SL,36054,25308
g167878,AOI22xp5_ASAP7_75t_SL,37512,23958
g167879,AOI22xp5_ASAP7_75t_SL,38322,22068
g167880,AOI22xp5_ASAP7_75t_SL,39726,22608
g167882,AOI22xp5_ASAP7_75t_SL,36162,23418
g167883,AOI22xp5_ASAP7_75t_SL,42480,15048
g167884,AOI22xp5_ASAP7_75t_SL,41940,13158
g167886,AOI22xp5_ASAP7_75t_SL,38214,16938
g167887,AOI22xp5_ASAP7_75t_SL,39024,19638
g167888,AOI22xp5_ASAP7_75t_SL,39564,18828
g167889,AOI22xp5_ASAP7_75t_SL,40860,16398
g167890,AOI22xp5_ASAP7_75t_SL,37782,15858
g167892,AOI22xp33_ASAP7_75t_SL,22608,29358
g167895,AOI22xp5_ASAP7_75t_SL,18396,32058
g167897,AOI22xp33_ASAP7_75t_SL,17856,32328
g167898,AOI22xp5_ASAP7_75t_SL,26874,18018
g167900,AOI22xp5_ASAP7_75t_SL,22986,8838
g167901,AOI22xp33_ASAP7_75t_SL,34920,31788
g167903,AOI22xp5_ASAP7_75t_SL,20826,20718
g167904,AOI22xp5_ASAP7_75t_SL,17532,29358
g167906,AOI22xp5_ASAP7_75t_SL,18342,28278
g167908,AOI22xp5_ASAP7_75t_SL,19368,27468
g167909,AOI22xp5_ASAP7_75t_SL,17748,29088
g167910,AOI22xp5_ASAP7_75t_SL,22608,15588
g167911,AOI22xp33_ASAP7_75t_SL,24768,9108
g167912,AOI22xp5_ASAP7_75t_SL,17370,14238
g167913,AOI22xp33_ASAP7_75t_SL,17586,29898
g167914,AOI22xp5_ASAP7_75t_SL,18828,31518
g167915,AOI22xp5_ASAP7_75t_SL,22554,9648
g167917,AOI22xp33_ASAP7_75t_SL,21960,10458
g167919,AOI22xp5_ASAP7_75t_SL,35082,30168
g167922,AOI22xp5_ASAP7_75t_SL,19584,26388
g167924,AOI22xp5_ASAP7_75t_SL,27036,9378
g167925,AOI22xp5_ASAP7_75t_SL,26550,8568
g167926,AOI22xp5_ASAP7_75t_SL,15804,22608
g168,INVx1_ASAP7_75t_R,35460,43938
g168295,INVx4_ASAP7_75t_SL,3276,11538
g168298,INVx4_ASAP7_75t_SL,3276,10728
g168313,AOI22xp33_ASAP7_75t_SL,6894,5328
g168335,INVx1_ASAP7_75t_SL,18828,6948
g168393_dup,OR2x2_ASAP7_75t_R,17154,16398
g168438,INVx4_ASAP7_75t_SL,18504,8838
g168446,INVx4_ASAP7_75t_SL,9702,12618
g168463,AOI22xp5_ASAP7_75t_SL,34812,14508
g168465,AOI22xp5_ASAP7_75t_SL,36324,12348
g168466,AOI22xp5_ASAP7_75t_SL,35946,13698
g168467,AOI22xp5_ASAP7_75t_SL,35082,10998
g168468,AOI22xp5_ASAP7_75t_SL,38538,10728
g168469,AOI22xp5_ASAP7_75t_SL,33840,10188
g168470,AOI22xp5_ASAP7_75t_SL,35946,10998
g168471,AOI22xp5_ASAP7_75t_SL,33624,14778
g168472,AOI22xp5_ASAP7_75t_SL,34272,14778
g168473,AOI22xp5_ASAP7_75t_SL,34596,14778
g168476,AOI22xp33_ASAP7_75t_SL,33516,10998
g168477,AOI22xp5_ASAP7_75t_SL,32976,12078
g168478,AOI22xp33_ASAP7_75t_SL,31356,11268
g168480,AOI22xp33_ASAP7_75t_SL,38754,10458
g168481,AOI22xp33_ASAP7_75t_SL,39618,6678
g168482,AOI22xp33_ASAP7_75t_SL,37620,7488
g168483,AOI22xp33_ASAP7_75t_SL,31194,7218
g168484,AOI22xp33_ASAP7_75t_SL,38916,8028
g168485,AOI22xp33_ASAP7_75t_SL,39186,11538
g168486,AOI22xp33_ASAP7_75t_SL,29196,12618
g168487,AOI22xp5_ASAP7_75t_SL,35676,6678
g168488,AOI22xp5_ASAP7_75t_SL,39294,8298
g168489,AOI22xp33_ASAP7_75t_SL,39294,9108
g168490,AOI22xp5_ASAP7_75t_SL,28170,12618
g168491,AOI22xp5_ASAP7_75t_SL,28224,11268
g168493,AOI22xp5_ASAP7_75t_SL,29358,8568
g168494,AOI22xp5_ASAP7_75t_SL,39942,6678
g168495,AOI22xp5_ASAP7_75t_SL,28170,10728
g168496,AOI22xp5_ASAP7_75t_SL,29898,12078
g168541,AND3x1_ASAP7_75t_R,28548,8298
g168586,NAND2x1_ASAP7_75t_R,13212,9378
g168594,NAND2x1_ASAP7_75t_R,15156,4518
g168596,NAND2x1_ASAP7_75t_R,12510,5598
g168597,NAND2x1_ASAP7_75t_R,12618,4788
g168599,NAND2x1_ASAP7_75t_R,14130,3978
g168615,OAI21xp5_ASAP7_75t_SL,23688,20988
g168616,INVx1_ASAP7_75t_SL,23526,20988
g168648,NOR5xp2_ASAP7_75t_SL,28116,1818
g168710,INVx4_ASAP7_75t_SL,7866,15318
g168800,NAND2x1_ASAP7_75t_R,31788,43128
g168801,AOI22xp5_ASAP7_75t_SL,31464,43128
g168808,AOI22xp5_ASAP7_75t_SL,34488,11808
g168834,AOI21xp33_ASAP7_75t_SL,11430,16668
g168835,NOR3x1_ASAP7_75t_R,10836,16668
g168948,OAI211xp5_ASAP7_75t_SL,31950,22068
g168950,AOI22x1_ASAP7_75t_R,32706,22338
g168951,AOI222xp33_ASAP7_75t_SL,30870,24498
g168955,AOI22xp5_ASAP7_75t_SL,30600,43668
g168960,XOR2x2_ASAP7_75t_R,20070,9378
g168964,NAND2x1_ASAP7_75t_R,10350,13428
g168968,AOI22xp5_ASAP7_75t_SL,39888,40158
g168971,INVx3_ASAP7_75t_SL,9432,13158
g168974,INVx3_ASAP7_75t_SL,11214,36108
g168976,INVx2_ASAP7_75t_SL,18450,8028
g168980,INVx1_ASAP7_75t_SL,19260,8298
g168986,AOI21x1_ASAP7_75t_SL,22122,18018
g168994,AND2x2_ASAP7_75t_R,30168,36648
g168999,NOR2x1_ASAP7_75t_R,20070,20988
g169,INVx1_ASAP7_75t_R,21042,9918
g169001,NOR2x1_ASAP7_75t_R,22554,16668
g169019,INVx2_ASAP7_75t_SL,29088,33408
g169025,NAND2x1_ASAP7_75t_R,29682,40698
